CPU,Memory,Committed VM,Free Physical Mem,Load Avg,Total Swap,Free swap,used swap,No of Read,Read Bytes,No of Writes,Write Bytes,Total disk space,Used disk space,Free disk space,File count,Total thread count,Daemon thread count,Peak thread count,Running thread count,Rx-bytes,RX-dropped,Rx-error,Rx-frames,Rx-overruns,Rx-packets,Speed,TX-Bytes,TX-Carrier,TX-Collisions,TX-Dropped,TX-Errors,TX-Overruns,TX-Packets
6,75,5447,1886,0.22,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,75,5447,1902,0.2,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1877,0.18,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1858,0.17,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1865,0.23,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,75,5447,1890,0.38,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1866,0.35,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1870,0.32,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,75,5447,1891,0.29,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,75,5447,1894,0.27,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1865,0.25,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
5,76,5447,1863,0.23,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1880,0.21,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,75,5447,1903,0.19,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1881,0.18,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1847,0.16,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1857,0.15,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,75,5447,1885,0.14,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,75,5447,1906,0.12,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,75,5447,1903,0.11,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1867,0.1,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1880,0.1,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,75,5447,1898,0.09,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,75,5447,1900,0.08,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1870,0.07,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1868,0.07,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,75,5447,1892,0.06,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,75,5447,1904,0.06,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,76,5447,1864,0.05,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1873,0.05,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,75,5447,1902,0.04,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,75,5447,1897,0.04,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1859,0.04,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1872,0.03,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,75,5447,1890,0.03,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,75,5447,1889,0.03,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,76,5447,1862,0.03,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,76,5447,1874,0.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,75,5447,1882,0.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,76,5447,1852,0.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,76,5447,1855,0.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
6,75,5447,1888,0.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,75,5447,1890,0.01,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,76,5447,1873,0.01,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613413908,0,0,0,0,453991,-1,35186413,0,0,0,0,0,278069
7,75,5447,1886,0.01,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1901,0.01,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,76,5447,1873,0.01,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1873,0.01,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1901,0.01,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
8,75,5447,1894,0.01,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1861,0.17,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1869,0.15,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1880,0.14,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,75,5447,1891,0.13,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1863,0.12,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,76,5447,1857,0.11,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1874,0.1,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,75,5447,1894,0.09,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,75,5447,1890,0.08,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1869,0.08,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1883,0.07,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1893,0.06,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1871,0.06,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1860,0.05,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1870,0.05,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,76,5447,1876,0.05,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
5,76,5447,1849,0.04,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1857,0.04,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1887,0.04,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1905,0.03,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,75,5447,1887,0.03,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1852,0.03,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1862,0.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1883,0.1,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,76,5447,1876,0.09,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1893,0.09,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1883,0.4,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1865,0.37,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1866,0.34,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1887,0.31,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1905,0.29,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1883,0.26,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,75,5447,1897,0.24,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1897,0.22,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1868,0.2,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1864,0.19,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1892,0.25,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1905,0.23,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1894,0.21,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1866,0.2,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,76,5447,1880,0.18,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1895,0.16,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1914,0.23,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,75,5447,1888,0.29,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1881,0.35,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,75,5447,1909,0.48,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,75,5447,1882,0.52,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1865,0.88,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1886,0.89,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1903,1.06,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,75,5447,1890,1.06,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
8,76,5447,1866,1.05,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1875,1.05,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
7,75,5447,1891,1.04,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613414454,0,0,0,0,453997,-1,35187048,0,0,0,0,0,278075
6,76,5447,1859,1.04,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415353,0,0,0,0,454006,-1,35188009,0,0,0,0,0,278084
6,76,5447,1831,1.04,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415353,0,0,0,0,454006,-1,35188009,0,0,0,0,0,278084
7,76,5447,1851,1.03,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415353,0,0,0,0,454006,-1,35188009,0,0,0,0,0,278084
6,76,5447,1872,1.03,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415353,0,0,0,0,454006,-1,35188009,0,0,0,0,0,278084
6,75,5447,1892,1.03,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415353,0,0,0,0,454006,-1,35188009,0,0,0,0,0,278084
6,75,5447,1886,1.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415353,0,0,0,0,454006,-1,35188009,0,0,0,0,0,278084
6,76,5447,1867,1.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415353,0,0,0,0,454006,-1,35188009,0,0,0,0,0,278084
6,76,5447,1873,1.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415353,0,0,0,0,454006,-1,35188009,0,0,0,0,0,278084
6,75,5447,1890,1.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188009,0,0,0,0,0,278084
8,76,5447,1879,1.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1862,1.02,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1879,1.09,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,75,5447,1895,1.09,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1864,1.08,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1847,1.07,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1864,1.07,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1878,1.06,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1874,1.06,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1855,1.05,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1871,1.45,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1879,1.41,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1874,1.38,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1848,1.35,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1866,1.32,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,75,5447,1887,1.29,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,75,5447,1904,1.27,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1881,1.41,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
5,76,5447,1857,1.38,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1880,1.35,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,75,5447,1895,1.32,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,75,5447,1896,1.29,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
5,76,5447,1857,1.19,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1838,1.41,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1877,1.38,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1875,1.27,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,75,5447,1889,1.17,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1862,1.71,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
5,76,5447,1853,1.58,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
5,76,5447,1881,1.45,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1873,1.5,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1855,1.37,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1880,1.26,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,75,5447,1898,1.24,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
7,75,5447,1898,1.14,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
7,76,5447,1872,1.05,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,75,5447,1891,0.97,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
6,76,5447,1881,0.89,959,784,18.25,-1,-1,-1,-1,805408768,65536,805343232,983166,46,23,34,26,613415413,0,0,0,0,454007,-1,35188083,0,0,0,0,0,278085
